Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
c2-ivp-c-120,Error,C2,I - UDS Initial Visit (new participants),DIGBACCT,Conformity,DIGBACCT conforms,Q6a. DIGBACCT (number span backward) must be between 0 and 14 or between 95 and 98,,
c2-ivp-c-122,Error,C2,I - UDS Initial Visit (new participants),DIGBACLS,Conformity,DIGBACLS conforms,Q6b. DIGBACLS (longest scan backward) must be between 2 and 8 or 0,,
c2-ivp-c-125,Error,C2,I - UDS Initial Visit (new participants),ANIMALS,Conformity,ANIMALS conforms,Q7a. ANIMALS (total animals) must be between 0 and 77 or between 95 and 98,,
c2-ivp-c-127,Error,C2,I - UDS Initial Visit (new participants),VEG,Conformity,VEG conforms,Q7b. VEG (total vegetables) must be between 0 and 77 or between 95 and 98,,
c2-ivp-c-129,Error,C2,I - UDS Initial Visit (new participants),TRAILA,Conformity,TRAILA conforms,Q8a. TRAILA (trail making A total) must be between 0 and 150 or between 995 and 998,,
c2-ivp-c-131,Error,C2,I - UDS Initial Visit (new participants),TRAILARR,Conformity,TRAILARR conforms,Q8a1. TRAILARR (commission errors) must be between 0 and 40,,
c2-ivp-c-134,Error,C2,I - UDS Initial Visit (new participants),TRAILALI,Conformity,TRAILALI conforms,Q8a2. TRAILALI (correct lines) must be between 0 and 24,,
c2-ivp-c-137,Error,C2,I - UDS Initial Visit (new participants),TRAILB,Conformity,TRAILB conforms,Q8b. TRAILB (trail making B total) must be between 0 and 300 or between 995 and 998,,
c2-ivp-c-139,Error,C2,I - UDS Initial Visit (new participants),TRAILBRR,Conformity,TRAILBRR conforms,Q8b1. TRAILBRR (commission errors B) must be between 0 and 40,,
c2-ivp-c-142,Error,C2,I - UDS Initial Visit (new participants),TRAILBLI,Conformity,TRAILBLI conforms,Q8b2. TRAILBLI (correct lines B) must be between 0 and 24,,
c2-ivp-c-145,Error,C2,I - UDS Initial Visit (new participants),UDSBENTD,Conformity,UDSBENTD conforms,Q9a. UDSBENTD (benson total score) must be between 0 and 17 or between 95 and 98,,
c2-ivp-c-147,Error,C2,I - UDS Initial Visit (new participants),UDSBENRS,Conformity,UDSBENRS conforms,Q9b. UDSBENRS (recognized stimulus) must be between 0 and 1,,
c2-ivp-c-150,Error,C2,I - UDS Initial Visit (new participants),CRAFTDVR,Conformity,CRAFTDVR conforms,Q10a. CRAFTDVR (delayed verbatim) must be between 0 and 44 or between 95 and 98,,
c2-ivp-c-152,Error,C2,I - UDS Initial Visit (new participants),CRAFTDRE,Conformity,CRAFTDRE conforms,Q10b. CRAFTDRE (delayed paraphrase) must be between 0 and 25,,
c2-ivp-c-155,Error,C2,I - UDS Initial Visit (new participants),CRAFTDTI,Conformity,CRAFTDTI conforms,"Q10c. CRAFTDTI (delay time) must be between 0 and 85, OR 99",,
c2-ivp-c-158,Error,C2,I - UDS Initial Visit (new participants),CRAFTCUE,Conformity,CRAFTCUE conforms,Q10d. CRAFTCUE (cue needed) must be 0 or 1,,
c2-ivp-c-161,Error,C2,I - UDS Initial Visit (new participants),UDSVERFC,Conformity,UDSVERFC conforms,Q11a. UDSVERFC (correct f-words) must be between 0 and 40 or between 95 and 98,,
c2-ivp-c-163,Error,C2,I - UDS Initial Visit (new participants),UDSVERFN,Conformity,UDSVERFN conforms,Q11b. UDSVERFN (f-words repeated) must be between 0 and 15,,
c2-ivp-c-166,Error,C2,I - UDS Initial Visit (new participants),UDSVERNF,Conformity,UDSVERNF conforms,Q11c. UDSVERNF (F-words rule violations) must be between 0 and 15,,
c2-ivp-c-169,Error,C2,I - UDS Initial Visit (new participants),UDSVERLC,Conformity,UDSVERLC conforms,Q11d. UDSVERLC (L-words correct) must be between 0 and 40 or between 95 and 98,,
c2-ivp-c-171,Error,C2,I - UDS Initial Visit (new participants),UDSVERLR,Conformity,UDSVERLR conforms,Q11e. UDSVERLR (L-words repeated) must be between 0 and 15,,
c2-ivp-c-174,Error,C2,I - UDS Initial Visit (new participants),UDSVERLN,Conformity,UDSVERLN conforms,Q11f. UDSVERLN (L-words rule violations) must be between 0 and 15,,
c2-ivp-c-177,Error,C2,I - UDS Initial Visit (new participants),UDSVERTN,Conformity,UDSVERTN conforms,Q11g. UDSVERTN (total words correct) must be between 0 and 80,,
c2-ivp-c-180,Error,C2,I - UDS Initial Visit (new participants),UDSVERTE,Conformity,UDSVERTE conforms,Q11h. UDSVERTE (total repetition errors) must be between 0 and 30,,
c2-ivp-c-183,Error,C2,I - UDS Initial Visit (new participants),UDSVERTI,Conformity,UDSVERTI conforms,Q11i. UDSVERTI (non-FL word errors) must be between 0 and 30,,
c2-ivp-c-186,Error,C2,I - UDS Initial Visit (new participants),VERBALTEST,Conformity,VERBALTEST conforms,Q12. VERBALTEST (verbal learning test) must be 1 or 2,,
c2-ivp-c-188,Error,C2,I - UDS Initial Visit (new participants),REY1REC,Conformity,REY1REC conforms,"If Q12. VERBALTEST (verbal learning test) is 1 then Q12a. REY1REC (rey trial 1 recall) must be between 0 and 15, or between 95 and 98",,"VERBALTEST, REY1REC"
c2-ivp-c-191,Error,C2,I - UDS Initial Visit (new participants),REY1INT,Conformity,REY1INT conforms,Q12b. REY1INT (rey trial 1 intrusion) must be between 0 and 99,,
c2-ivp-c-194,Error,C2,I - UDS Initial Visit (new participants),REY2REC,Conformity,REY2REC conforms,"Q12c. REY2REC (rey trial 2 recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-197,Error,C2,I - UDS Initial Visit (new participants),REY2INT,Conformity,REY2INT conforms,Q12d. REY2INT (rey trial 2 intrusion) must be between 0 and 99,,
c2-ivp-c-200,Error,C2,I - UDS Initial Visit (new participants),REY3REC,Conformity,REY3REC conforms,"Q12e. REY3REC (rey trial 3 recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-203,Error,C2,I - UDS Initial Visit (new participants),REY3INT,Conformity,REY3INT conforms,Q12f. REY3INT (rey trial 3 intrusion) must be between 0 and 99,,
c2-ivp-c-206,Error,C2,I - UDS Initial Visit (new participants),REY4REC,Conformity,REY4REC conforms,"Q12g. REY4REC (rey trial 4 recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-209,Error,C2,I - UDS Initial Visit (new participants),REY4INT,Conformity,REY4INT conforms,Q12h. REY4INT (rey trial 4 intrusion) must be between 0 and 99,,
c2-ivp-c-212,Error,C2,I - UDS Initial Visit (new participants),REY5REC,Conformity,REY5REC conforms,"Q12i. REY5REC (rey trial 5 recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-215,Error,C2,I - UDS Initial Visit (new participants),REY5INT,Conformity,REY5INT conforms,Q12j. REY5INT (rey trial 5 intrusion) must be between 0 and 99,,
c2-ivp-c-218,Error,C2,I - UDS Initial Visit (new participants),REYBREC,Conformity,REYBREC conforms,"Q12k. REYBREC (rey trial B recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-221,Error,C2,I - UDS Initial Visit (new participants),REYBINT,Conformity,REYBINT conforms,Q12l. REYBINT (rey b trial intrusion) must be between 0 and 99,,
c2-ivp-c-224,Error,C2,I - UDS Initial Visit (new participants),REY6REC,Conformity,REY6REC conforms,"Q12m. REY6REC (rey trial 6 recall) must be between 0 and 15, or between 95 and 98",,
c2-ivp-c-227,Error,C2,I - UDS Initial Visit (new participants),REY6INT,Conformity,REY6INT conforms,Q12n. REY6INT (rey trial 6 intrusion) must be between 0 and 99,,
c2-ivp-c-230,Error,C2,I - UDS Initial Visit (new participants),REYDREC,Conformity,REYDREC conforms,Q13a. REYDREC (delayed recall) must be between 0 and 15 or between 95 and 98,,
c2-ivp-c-233,Error,C2,I - UDS Initial Visit (new participants),REYDINT,Conformity,REYDINT conforms,Q13b. REYDINT (delayed intrusions) must be between 0 and 99,,
c2-ivp-c-236,Error,C2,I - UDS Initial Visit (new participants),REYDTI,Conformity,REYDTI conforms,IQ13c. REYDTI (rey delay time) must be between 0 and 85 or 99,,
c2-ivp-c-239,Error,C2,I - UDS Initial Visit (new participants),REYMETHOD,Conformity,REYMETHOD conforms,Q13d. REYMETHOD (rey administration method) must be 1 or 2,,
c2-ivp-c-242,Error,C2,I - UDS Initial Visit (new participants),REYTCOR,Conformity,REYTCOR conforms,Q13e. REYTCOR (recognition total correct) must be between 0 and 15 or 95-98,,
c2-ivp-c-245,Error,C2,I - UDS Initial Visit (new participants),REYFPOS,Conformity,REYFPOS conforms,Q13f. REYFPOS (false positive) must be between 0 and 15 or 95-98,,
c2-ivp-c-248,Error,C2,I - UDS Initial Visit (new participants),CERAD1REC,Conformity,CERAD1REC conforms,"Q14a. CERAD1REC (trial 1 recall) must be between 0 and 10, or between 95 and 98",,
c2-ivp-c-251,Error,C2,I - UDS Initial Visit (new participants),CERAD1READ,Conformity,CERAD1READ conforms,Q14b. CERAD1READ (trial 1 can't read) must be between 0 and 10,,
c2-ivp-c-254,Error,C2,I - UDS Initial Visit (new participants),CERAD1INT,Conformity,CERAD1INT conforms,Q14c. CERAD1INT (trial 1 intrusions) must be between 0 and 99,,
c2-ivp-c-257,Error,C2,I - UDS Initial Visit (new participants),CERAD2REC,Conformity,CERAD2REC conforms,Q14d. CERAD2REC (trial 2 recall) must be between 0 and 10,,
c2-ivp-c-260,Error,C2,I - UDS Initial Visit (new participants),CERAD2READ,Conformity,CERAD2READ conforms,Q14e. CERAD2READ (trial 2 can't read) must be between 0 and 10,,
c2-ivp-c-263,Error,C2,I - UDS Initial Visit (new participants),CERAD2INT,Conformity,CERAD2INT conforms,Q14f. CERAD2INT (trial 2 intrusion) must be between 0 and 99,,
c2-ivp-c-266,Error,C2,I - UDS Initial Visit (new participants),CERAD3REC,Conformity,CERAD3REC conforms,Q14g. CERAD3REC (trial 3 recall) must be between 0 and 10,,
c2-ivp-c-269,Error,C2,I - UDS Initial Visit (new participants),CERAD3READ,Conformity,CERAD3READ conforms,Q14h. CERAD3READ (trial 3 can't read) must be between 0 and 10,,
c2-ivp-c-272,Error,C2,I - UDS Initial Visit (new participants),CERAD3INT,Conformity,CERAD2INT conforms,Q14i. CERAD3INT (trial 3 intrusion) must be between 0 and 99,,
c2-ivp-c-275,Error,C2,I - UDS Initial Visit (new participants),CERADDTI,Conformity,CERADDTI conforms,Q15a. CERADDTI (delay time) must be between 0 and 85 or 99,,
c2-ivp-c-278,Error,C2,I - UDS Initial Visit (new participants),CERADJ6REC,Conformity,CERADJ6REC conforms,"Q15b. CERADJ6REC (J6 recall) must be between 0 and 10, or between 95 and 98",,
c2-ivp-c-281,Error,C2,I - UDS Initial Visit (new participants),CERADJ6INT,Conformity,CERADJ6INT conforms,Q15c. CERADJ6INT (J6 intrusion) must be between 0 and 99,,
c2-ivp-c-284,Error,C2,I - UDS Initial Visit (new participants),CERADJ7YES,Conformity,CERADJ7YES conforms,Q15d. CERADJ7YES (total yes correct) must be between 0 and 10 or between 95 and 98,,
c2-ivp-c-287,Error,C2,I - UDS Initial Visit (new participants),CERADJ7NO,Conformity,CERADJ7NO conforms,Q15e. CERADJ7NO (total no correct) must be between 0 and 10 or between 95 and 98,,
c2-ivp-c-290,Error,C2,I - UDS Initial Visit (new participants),MINTTOTS,Conformity,MINTTOTS conforms,Q16a. MINTTOTS (MINT total) must be between 0 and 32 or between 95 and 98,,
c2-ivp-c-292,Error,C2,I - UDS Initial Visit (new participants),MINTTOTW,Conformity,MINTTOTW conforms,Q16b. MINTTOTW (MINT correct without semantic cue) must be between 0 and 32,,
c2-ivp-c-293,Error,C2,I - UDS Initial Visit (new participants),MINTTOTS,Conformity,MINTTOTS must = MINTTOTW if MINTSCNC=88,"IF Q16a. MINTTOTS (MINT total) is between 0 and 32 and Q16d. MINTSCNC (MINT correct with semantic cue) =88, then Q16a. MINTTOTS must = Q16b. MINTTOTW",,"MINTTOTS, MINTTOTW"
c2-ivp-c-294,Error,C2,I - UDS Initial Visit (new participants),MINTTOTS,Conformity,MINTTOTS must = MINTTOTW + MINTSCNC,"IF Q16a. MINTTOTS (MINT total) is between 0 and 32 and Q16d. MINTSCNC (MINT correct with semantic cue) is between 0 and 32, then Q16a. MINTTOTS must = Q16b. MINTTOTW + Q16d. MINTSCNC",,"MINTTOTS, MINTSCNC, MINTTOTW"
c2-ivp-c-297,Error,C2,I - UDS Initial Visit (new participants),MINTSCNG,Conformity,MINTSCNG conforms,Q16c. MINTSCNG (MINT number semantic cues given) must be between 0 and 32,,
c2-ivp-c-300,Error,C2,I - UDS Initial Visit (new participants),MINTSCNC,Conformity,MINTSCNC conforms,"Q16d. MINTSCNC (MINT correct with semantic cue) must be between 0 and 32, or 88",,
c2-ivp-c-301,Error,C2,I - UDS Initial Visit (new participants),MINTSCNC,Conformity,MINTSCNC conforms,If Q16c. MINTSCNG (MINT number semantic cues given) is > 0 then Q16d. MINTSCNC (MINT correct with semantic cue) must be less than or equal to Q16c. MINTSCNG (MINT number semantic cues given),,"MINTSCNG, MINTSCNC"
c2-ivp-c-304,Error,C2,I - UDS Initial Visit (new participants),MINTPCNG,Conformity,MINTPCNG conforms,Q16e. MINTPCNG (MINT number phonemic cues given) must be between 0 and 32,,
c2-ivp-c-307,Error,C2,I - UDS Initial Visit (new participants),MINTPCNC,Conformity,MINTPCNC conforms,Q16f. MINTPCNC (MINT correct with phonemic cue) must be between 0 and 32 or 88,,
c2-ivp-c-308,Error,C2,I - UDS Initial Visit (new participants),MINTPCNC,Conformity,MINTPCNC conforms,If Q16e. MINTPCNG (MINT number phonemic cues given) is > 0 then Q16f. MINTPCNC (MINT correct with phonemic cue) must be less than or equal to Q16e. MINTPCNG (MINT number phonemic cues given),,"MINTPCNG, MINTPCNC"
c2-ivp-c-311,Error,C2,I - UDS Initial Visit (new participants),COGSTAT,Conformity,COGSTAT conforms,Q17a. COGSTAT (overall appraisal) must be between 0 and 4,,
c2-ivp-c-313,Error,C2,I - UDS Initial Visit (new participants),RESPVAL,Conformity,RESPVAL conforms,Q18a. RESPVAL (validity of responses) must be between 1 and 3,,
c2-ivp-c-314,Error,C2,I - UDS Initial Visit (new participants),RESPHEAR,Conformity,RESPHEAR conforms,Q18b1. RESPHEAR (hearing impairment) must be blank or 1,,
c2-ivp-c-315,Error,C2,I - UDS Initial Visit (new participants),RESPDIST,Conformity,RESPDIST conforms,Q18b2. RESPDIST (distractions) must be blank or 1,,
c2-ivp-c-316,Error,C2,I - UDS Initial Visit (new participants),RESPINTR,Conformity,RESPINTR conforms,Q18b3. RESPINTR (interruptions) must be blank or 1,,
c2-ivp-c-317,Error,C2,I - UDS Initial Visit (new participants),RESPDISN,Conformity,RESPDISN conforms,Q18b4. RESPDISN (lack of effort) must be blank or 1,,
c2-ivp-c-318,Error,C2,I - UDS Initial Visit (new participants),RESPFATG,Conformity,RESPFATG conforms,Q18b5. RESPFATG (fatigue) must be blank or 1,,
c2-ivp-c-319,Error,C2,I - UDS Initial Visit (new participants),RESPEMOT,Conformity,RESPEMOT conforms,Q18b6. RESPEMOT (emotional issues) must be blank or 1,,
c2-ivp-c-320,Error,C2,I - UDS Initial Visit (new participants),RESPASST,Conformity,RESPASST conforms,Q18b7. RESPASST (unapproved assistance) must be blank or 1,,
c2-ivp-c-321,Error,C2,I - UDS Initial Visit (new participants),RESPOTH,Conformity,RESPOTH conforms,Q18b8. RESPOTH (other) must be blank or 1,,
c2-ivp-c-325,Error,C2,I - UDS Initial Visit (new participants),MOCATOTS,Conformity,"MOCATOTS compared to MOCATRAI, MOCACUBE, MOCACLOC, MOCACLON, MOCACLOH, MOCANAMI, MOCADIGI, MOCALETT, MOCASER7, MOCAREPE, MOCAFLUE, MOCAABST, MOCARECN, MOCAORDT, MOCAORMO, MOCAORYR, MOCAORDY, MOCAORPL, MOCAORCT","If Q1g. MOCATRAI (visuospatial - trails), Q1h. MOCACUBE (visuospatial - cube), Q1i. MOCACLOC (visuospatial - clock contour), Q1j. MOCACLON (visuospatial - clock numbers), Q1k. MOCACLOH (visuospatial - clock hands), Q1l. MOCANAMI (language - naming), Q1n. MOCADIGI (attention - digits), Q1o. MOCALETT (attention - letter a), Q1p. MOCASER7 (attention - serial 7s), Q1q. MOCAREPE (language - repetition), Q1r. MOCAFLUE (language - fluency), Q1s. MOCAABST (abstraction), Q1t. MOCARECN (delayed recall - no cue), Q1w. MOCAORDT (orientation - date), Q1x. MOCAORMO (orientation - month), Q1y. MOCAORYR (orientation - year), Q1z. MOCAORDY (orientation - day), Q1aa. MOCAORPL (orientation - place), or Q1bb. MOCAORCT (orientation - city) are between 95 and 98 then Q1f. MOCATOTS (total raw score) must be 88",,"MOCATOTS, MOCATRAI, MOCACUBE, MOCACLOC, MOCACLON, MOCACLOH, MOCANAMI, MOCADIGI, MOCALETT, MOCASER7, MOCAREPE, MOCAFLUE, MOCAABST, MOCARECN, MOCAORDT, MOCAORMO, MOCAORYR, MOCAORDY, MOCAORPL, MOCAORCT"
c2-ivp-c-328,Error,C2,I - UDS Initial Visit (new participants),MINTSCNC,Conformity,MINTSCNC conforms,If Q16c. MINTSCNG (MINT number semantic cues given) = 0 then Q16d. MINTSCNC (MINT correct with semantic cue) should = 88,,"MINTSCNG, MINTSCNC"
c2-ivp-c-329,Error,C2,I - UDS Initial Visit (new participants),MINTPCNC,Conformity,MINTPCNC conforms,If Q16e. MINTPCNG (MINT number phonemic cues given) = 0 then Q16f. MINTPCNC (MINT correct with phonemic cue) should = 88,,"MINTPCNG, MINTPCNC"
c2-ivp-m-001,Error,C2,I - UDS Initial Visit (new participants),FRMDATEC2C2T,Missingness,FRMDATEC2C2T must be present,Q0a. FRMDATEC2C2T (C2 form date) cannot be blank,,
c2-ivp-m-003,Error,C2,I - UDS Initial Visit (new participants),LANGC2C2T,Missingness,LANGC2C2T must be present,Q0c. LANGC2C2T (Language of C2 administration) cannot be blank,,
c2-ivp-m-005,Error,C2,I - UDS Initial Visit (new participants),MODEC2C2T,Missingness,MODEC2C2T must be present,Q0d. MODEC2C2T (C2 in person or remote) cannot be blank,,
c2-ivp-m-007,Error,C2,I - UDS Initial Visit (new participants),RMREASC2C2T,Missingness,RMREASC2C2T conditionally present,If Q0d. MODEC2C2T (C2 in person or remote) = 2 (Remote) then Q0d1. RMREASC2C2T (Reason for remote C2) cannot be blank,,"MODEC2CT, RMREASC2CT"
c2-ivp-m-008,Error,C2,I - UDS Initial Visit (new participants),RMREASC2C2T,Missingness,RMREASC2C2T conditionally absent,If Q0d. MODEC2C2T (C2 in person or remote) = 1 (In-person) then Q0d1. RMREASC2C2T (Reason for remote C2) must be blank,,"MODEC2CT, RMREASC2CT"
c2-ivp-m-010,Error,C2,I - UDS Initial Visit (new participants),RMMODEC2C2T,Missingness,RMMODEC2C2T conditionally present,If Q0d. MODEC2C2T (C2 in person or remote) = 2 (Remote) then Q0d1a. RMMODEC2C2T (Mode of remote C2 administration) cannot be blank,,"MODEC2CT, RMMODEC2CT"
c2-ivp-m-011,Error,C2,I - UDS Initial Visit (new participants),RMMODEC2C2T,Missingness,RMMODEC2C2T conditionally absent,If Q0d. MODEC2C2T (C2 in person or remote) = 1 (In-person) then Q0d1a. RMMODEC2C2T (Mode of remote C2 administration) must be blank,,"MODEC2CT, RMMODEC2CT"
c2-ivp-m-013,Error,C2,I - UDS Initial Visit (new participants),MOCACOMP,Missingness,MOCACOMP cannot be blank,Q1a. MOCACOMP (MoCA administered) cannot be blank,,
c2-ivp-m-015,Error,C2,I - UDS Initial Visit (new participants),MOCAREAS,Missingness,MOCAREAS conditionally present,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1a1. MOCAREAS (reason not adminstered) cannot be blank,,"MOCACOMP, MOCAREAS"
c2-ivp-m-017,Error,C2,I - UDS Initial Visit (new participants),MOCAREAS,Missingness,MOCAREAS conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1a1. MOCAREAS (reason not administered) must be blank,,
c2-ivp-m-018,Error,C2,I - UDS Initial Visit (new participants),MOCALOC,Missingness,MOCALOC conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1b. MOCALOC (MoCA location) cannot be blank,,
c2-ivp-m-020,Error,C2,I - UDS Initial Visit (new participants),MOCALOC,Missingness,MOCALOC conditionally blank,If Q1a. MOCACOMP (MoCA adminstered) is 0 then Q1b. MOCALOC (MoCA location) must be blank,,"MOCACOMP, MOCALOC"
c2-ivp-m-021,Error,C2,I - UDS Initial Visit (new participants),MOCALAN,Missingness,MOCALAN conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1c. MOCALAN (MoCA language) cannot be blank,,"MOCACOMP, MOCALOC"
c2-ivp-m-023,Error,C2,I - UDS Initial Visit (new participants),MOCALAN,Missingness,MOCALAN conditionally blank,If Q1a. MOCACOMP (MoCA adminstered) is 0 then Q1c. MOCALAN (MoCA language) must be blank,,"MOCACOMP, MOCALAN"
c2-ivp-m-024,Error,C2,I - UDS Initial Visit (new participants),MOCALANX,Missingness,MOCALANX conditionally present,If Q1c. MOCALAN (MoCA language) is 3 then Q1c1. MOCALANX (MoCA language other) cannot be blank,,"MOCALAN, MOCALANX"
c2-ivp-m-025,Error,C2,I - UDS Initial Visit (new participants),MOCALANX,Missingness,MOCALANX conditionally blank,If Q1c. MOCALAN (MoCA language) is not 3 then Q1c1. MOCALANX (MoCA language other) must be blank,,"MOCALAN, MOCALANX"
c2-ivp-m-026,Error,C2,I - UDS Initial Visit (new participants),MOCAVIS,Missingness,MOCAVIS conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1d. MOCAVIS (visual impairment) cannot be blank,,"MOCACOMP, MOCAVIS"
c2-ivp-m-028,Error,C2,I - UDS Initial Visit (new participants),MOCAVIS,Missingness,MOCAVIS conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1d. MOCAVIS (visual impairment) must be blank,,"MOCACOMP, MOCAVIS"
c2-ivp-m-029,Error,C2,I - UDS Initial Visit (new participants),MOCAHEAR,Missingness,MOCAHEAR conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1e. MOCAHEAR (hearing impairment) cannot be blank,,"MOCACOMP, MOCAHEAR"
c2-ivp-m-031,Error,C2,I - UDS Initial Visit (new participants),MOCAHEAR,Missingness,MOCAHEAR conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1e. MOCAHEAR (hearing impairment) must be blank,,"MOCACOMP, MOCAHEAR"
c2-ivp-m-032,Error,C2,I - UDS Initial Visit (new participants),MOCATOTS,Missingness,MOCATOTS conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1f. MOCATOTS (total MoCA score) cannot be blank,,"MOCACOMP, MOCATOTS"
c2-ivp-m-034,Error,C2,I - UDS Initial Visit (new participants),MOCATOTS,Missingness,MOCATOTS conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1f. MOCATOTS (total MoCA score) must be blank,,"MOCACOMP, MOCATOTS"
c2-ivp-m-035,Error,C2,I - UDS Initial Visit (new participants),MOCATRAI,Missingness,MOCATRAI conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1g. MOCATRAI (visuospatial trails) cannot be blank,,"MOCACOMP, MOCATRAI"
c2-ivp-m-037,Error,C2,I - UDS Initial Visit (new participants),MOCATRAI,Missingness,MOCATRAI conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1g. MOCATRAI (visuospatial trails) must be blank,,"MOCACOMP, MOCATRAI"
c2-ivp-m-038,Error,C2,I - UDS Initial Visit (new participants),MOCACUBE,Missingness,MOCACUBE conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1h. MOCACUBE (visuospatial cube) cannot be blank,,"MOCACOMP, MOCACUBE"
c2-ivp-m-040,Error,C2,I - UDS Initial Visit (new participants),MOCACUBE,Missingness,MOCACUBE conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1h. MOCACUBE (visuospatial cube) must be blank,,"MOCACOMP, MOCACUBE"
c2-ivp-m-041,Error,C2,I - UDS Initial Visit (new participants),MOCACLOC,Missingness,MOCACLOC conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1I. MOCACLOC (visuospatial clock contour) cannot be blank,,"MOCACOMP, MOCACLOC"
c2-ivp-m-043,Error,C2,I - UDS Initial Visit (new participants),MOCACLOC,Missingness,MOCACLOC conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1I. MOCACLOC (visuospatial clock contour) must be blank,,"MOCACOMP, MOCACLOC"
c2-ivp-m-044,Error,C2,I - UDS Initial Visit (new participants),MOCACLON,Missingness,MOCACLON conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1j. MOCACLON (visuospatial clock numbers) cannot be blank,,"MOCACOMP, MOCACLON"
c2-ivp-m-046,Error,C2,I - UDS Initial Visit (new participants),MOCACLON,Missingness,MOCACLON conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1j. MOCACLON (visuospatial clock numbers) must be blank,,"MOCACOMP, MOCACLON"
c2-ivp-m-047,Error,C2,I - UDS Initial Visit (new participants),MOCACLOH,Missingness,MOCACLOH conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1k. MOCACLOH (visuospatial clock hands) cannot be blank,,"MOCACOMP, MOCACLOH"
c2-ivp-m-049,Error,C2,I - UDS Initial Visit (new participants),MOCACLOH,Missingness,MOCACLOH conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1k. MOCACLOH (visuospatial clock hands) must be blank,,"MOCACOMP, MOCACLOH"
c2-ivp-m-050,Error,C2,I - UDS Initial Visit (new participants),MOCANAMI,Missingness,MOCANAMI conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1l. MOCANAMI (language naming) cannot be blank,,"MOCACOMP, MOCANAMI"
c2-ivp-m-052,Error,C2,I - UDS Initial Visit (new participants),MOCANAMI,Missingness,MOCANAMI conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1l. MOCANAMI (language naming) must be blank,,"MOCACOMP, MOCANAMI"
c2-ivp-m-053,Error,C2,I - UDS Initial Visit (new participants),MOCAREGI,Missingness,MOCAREGI conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1m. MOCAREGI (memory registration) cannot be blank,,"MOCACOMP, MOCAREGI"
c2-ivp-m-055,Error,C2,I - UDS Initial Visit (new participants),MOCAREGI,Missingness,MOCAREGI conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1m. MOCAREGI (memory registration) must be blank,,"MOCACOMP, MOCAREGI"
c2-ivp-m-056,Error,C2,I - UDS Initial Visit (new participants),MOCADIGI,Missingness,MOCADIGI conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1n. MOCADIGI (attention digits) cannot be blank,,"MOCACOMP, MOCADIGI"
c2-ivp-m-058,Error,C2,I - UDS Initial Visit (new participants),MOCADIGI,Missingness,MOCADIGI conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1n. MOCADIGI (attention digits) must be blank,,"MOCACOMP, MOCADIGI"
c2-ivp-m-059,Error,C2,I - UDS Initial Visit (new participants),MOCALETT,Missingness,MOCALETT conditionally present,If Q1a. MOCACOMP (MoCA administered) is 1 then Q1o. MOCALETT (attention letter A) cannot be blank,,"MOCACOMP, MOCALETT"
c2-ivp-m-061,Error,C2,I - UDS Initial Visit (new participants),MOCALETT,Missingness,MOCALETT conditionally blank,If Q1a. MOCACOMP (MoCA administered) is 0 then Q1o. MOCALETT (attention letter A) must be blank,,"MOCACOMP, MOCALETT"
