Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
a3-fvp-p-1295,Alert,A3,F - UDS Follow-up Visit,KID11YOB,Plausibility,KID11YOB date of birth compared to previous visit,"If Q3k1. KID11YOB (Child 11 birth year) at the previous visit is not blank and notin (6666,9999) and Q3k1. KID11YOB (Child 11 birth year) is not blank and notin (6666,9999), then should be equal to Q3k1. KID11YOB (Child 11 birth year) at the previous visit",,"KID11YOB, KID11YOB[prev_vis]"
a3-fvp-p-1296,Alert,A3,F - UDS Follow-up Visit,KID12YOB,Plausibility,KID12YOB date of birth compared to previous visit,"If Q3l1. KID12YOB (Child 12 birth year) at the previous visit is not blank and notin (6666,9999) and Q3l1. KID12YOB (Child 12 birth year) is not blank and notin (6666,9999), then should be equal to Q3l1. KID12YOB (Child 12 birth year) at the previous visit",,"KID12YOB, KID12YOB[prev_vis]"
a3-fvp-p-1297,Alert,A3,F - UDS Follow-up Visit,KID13YOB,Plausibility,KID13YOB date of birth compared to previous visit,"If Q3m1. KID13YOB (Child 13 birth year) at the previous visit is not blank and notin (6666,9999) and Q3m1. KID13YOB (Child 13 birth year) is not blank and notin (6666,9999), then should be equal to Q3m1. KID13YOB (Child 13 birth year) at the previous visit",,"KID13YOB, KID13YOB[prev_vis]"
a3-fvp-p-1298,Alert,A3,F - UDS Follow-up Visit,KID14YOB,Plausibility,KID14YOB date of birth compared to previous visit,"If Q3n1. KID14YOB (Child 14 birth year) at the previous visit is not blank and notin (6666,9999) and Q3n1. KID14YOB (Child 14 birth year) is not blank and notin (6666,9999), then should be equal to Q3n1. KID14YOB (Child 14 birth year) at the previous visit",,"KID14YOB, KID14YOB[prev_vis]"
a3-fvp-p-1299,Alert,A3,F - UDS Follow-up Visit,KID15YOB,Plausibility,KID15YOB date of birth compared to previous visit,"If Q3o1. KID15YOB (Child 15 birth year) at the previous visit is not blank and notin (6666,9999) and Q3o1. KID15YOB (Child 15 birth year) is not blank and notin (6666,9999), then should be equal to Q3o1. KID15YOB (Child 15 birth year) at the previous visit",,"KID15YOB, KID15YOB[prev_vis]"
a3-fvp-p-1300,Alert,A3,F - UDS Follow-up Visit,SIB1YOB,Plausibility,SIB1YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2a1. SIB1YOB (Sibling 1 birth year) at the previous visit is blank), then Q2a1. SIB1YOB (Sibling 1 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB1YOB, SIB1YOB[prev_vis]"
a3-fvp-p-1301,Alert,A3,F - UDS Follow-up Visit,SIB2YOB,Plausibility,SIB2YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2b1. SIB2YOB (Sibling 2 birth year) at the previous visit is blank), then Q2b1. SIB2YOB (Sibling 2 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB2YOB, SIB2YOB[prev_vis]"
a3-fvp-p-1302,Alert,A3,F - UDS Follow-up Visit,SIB3YOB,Plausibility,SIB3YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2c1. SIB3YOB (Sibling 3 birth year) at the previous visit is blank), then Q2c1. SIB3YOB (Sibling 3 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB3YOB, SIB3YOB[prev_vis]"
a3-fvp-p-1303,Alert,A3,F - UDS Follow-up Visit,SIB4YOB,Plausibility,SIB4YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2d1. SIB4YOB (Sibling 4 birth year) at the previous visit is blank), then Q2d1. SIB4YOB (Sibling 4 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB4YOB, SIB4YOB[prev_vis]"
a3-fvp-p-1304,Alert,A3,F - UDS Follow-up Visit,SIB5YOB,Plausibility,SIB5YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2e1. SIB5YOB (Sibling 5 birth year) at the previous visit is blank), then Q2e1. SIB5YOB (Sibling 5 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB5YOB, SIB5YOB[prev_vis]"
a3-fvp-p-1305,Alert,A3,F - UDS Follow-up Visit,SIB6YOB,Plausibility,SIB6YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2f1. SIB6YOB (Sibling 6 birth year) at the previous visit is blank), then Q2f1. SIB6YOB (Sibling 6 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB6YOB, SIB6YOB[prev_vis]"
a3-fvp-p-1306,Alert,A3,F - UDS Follow-up Visit,SIB7YOB,Plausibility,SIB7YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2g1. SIB7YOB (Sibling 7 birth year) at the previous visit is blank), then Q2g1. SIB7YOB (Sibling 7 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB7YOB, SIB7YOB[prev_vis]"
a3-fvp-p-1307,Alert,A3,F - UDS Follow-up Visit,SIB8YOB,Plausibility,SIB8YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2h1. SIB8YOB (Sibling 8 birth year) at the previous visit is blank), then Q2h1. SIB8YOB (Sibling 8 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB8YOB, SIB8YOB[prev_vis]"
a3-fvp-p-1308,Alert,A3,F - UDS Follow-up Visit,SIB9YOB,Plausibility,SIB9YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2i1. SIB9YOB (Sibling 9 birth year) at the previous visit is blank), then Q2i1. SIB9YOB (Sibling 9 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB9YOB, SIB9YOB[prev_vis]"
a3-fvp-p-1309,Alert,A3,F - UDS Follow-up Visit,SIB10YOB,Plausibility,SIB10YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2j1. SIB10YOB (Sibling 10 birth year) at the previous visit is blank), then Q2j1. SIB10YOB (Sibling 10 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB10YOB, SIB10YOB[prev_vis]"
a3-fvp-p-1310,Alert,A3,F - UDS Follow-up Visit,SIB11YOB,Plausibility,SIB11YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2k1. SIB11YOB (Sibling 11 birth year) at the previous visit is blank), then Q2k1. SIB11YOB (Sibling 11 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB11YOB, SIB11YOB[prev_vis]"
a3-fvp-p-1311,Alert,A3,F - UDS Follow-up Visit,SIB12YOB,Plausibility,SIB12YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2l1. SIB12YOB (Sibling 12 birth year) at the previous visit is blank), then Q2l1. SIB12YOB (Sibling 12 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB12YOB, SIB12YOB[prev_vis]"
a3-fvp-p-1312,Alert,A3,F - UDS Follow-up Visit,SIB13YOB,Plausibility,SIB13YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2m1. SIB13YOB (Sibling 13 birth year) at the previous visit is blank), then Q2m1. SIB13YOB (Sibling 13 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB13YOB, SIB13YOB[prev_vis]"
a3-fvp-p-1313,Alert,A3,F - UDS Follow-up Visit,SIB14YOB,Plausibility,SIB14YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2n1. SIB14YOB (Sibling 14 birth year) at the previous visit is blank), then Q2n1. SIB14YOB (Sibling 14 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB14YOB, SIB14YOB[prev_vis]"
a3-fvp-p-1314,Alert,A3,F - UDS Follow-up Visit,SIB15YOB,Plausibility,SIB15YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2o1. SIB15YOB (Sibling 15 birth year) at the previous visit is blank), then Q2o1. SIB15YOB (Sibling 15 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB15YOB, SIB15YOB[prev_vis]"
a3-fvp-p-1315,Alert,A3,F - UDS Follow-up Visit,SIB16YOB,Plausibility,SIB16YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2p1. SIB16YOB (Sibling 16 birth year) at the previous visit is blank), then Q2p1. SIB16YOB (Sibling 16 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB16YOB, SIB16YOB[prev_vis]"
a3-fvp-p-1316,Alert,A3,F - UDS Follow-up Visit,SIB17YOB,Plausibility,SIB17YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2q1. SIB17YOB (Sibling 17 birth year) at the previous visit is blank), then Q2q1. SIB17YOB (Sibling 17 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB17YOB, SIB17YOB[prev_vis]"
a3-fvp-p-1317,Alert,A3,F - UDS Follow-up Visit,SIB18YOB,Plausibility,SIB18YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2r1. SIB18YOB (Sibling 18 birth year) at the previous visit is blank), then Q2r1. SIB18YOB (Sibling 18 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB18YOB, SIB18YOB[prev_vis]"
a3-fvp-p-1318,Alert,A3,F - UDS Follow-up Visit,SIB19YOB,Plausibility,SIB19YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2s1. SIB19YOB (Sibling 19 birth year) at the previous visit is blank), then Q2s1. SIB19YOB (Sibling 19 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB19YOB, SIB19YOB[prev_vis]"
a3-fvp-p-1319,Alert,A3,F - UDS Follow-up Visit,SIB20YOB,Plausibility,SIB20YOB date of birth compared to previous visit,"If (Q2.1. SIBS (How many siblings?)=66 (provided at previous visit) and Q2t1. SIB20YOB (Sibling 20 birth year) at the previous visit is blank), then Q2t1. SIB20YOB (Sibling 20 birth year) should be blank. If there is new information about additional siblings, please edit your response to Q2. NWINFSIB (New information on full siblings).",,"SIBS, SIB20YOB, SIB20YOB[prev_vis]"
a3-fvp-p-1320,Alert,A3,F - UDS Follow-up Visit,KID1YOB,Plausibility,KID1YOB date of birth compared to previous visit,"If (Q3.1. KIDS (How many biological children?)=66 (provided at previous visit) and Q3a1. KID1YOB (Child 1 birth year) at the previous visit is blank), then Q3a1. KID1YOB (Child 1 birth year) should be blank. If there is new information about additional children, please edit your response to Q3. NWINFKID (New information on children).",,"KIDS, KID1YOB, KID1YOB[prev_vis]"
a3-fvp-p-1321,Alert,A3,F - UDS Follow-up Visit,KID2YOB,Plausibility,KID2YOB date of birth compared to previous visit,"If (Q3.1. KIDS (How many biological children?)=66 (provided at previous visit) and Q3b1. KID2YOB (Child 2 birth year) at the previous visit is blank), then Q3b1. KID2YOB (Child 2 birth year) should be blank. If there is new information about additional children, please edit your response to Q3. NWINFKID (New information on children).",,"KIDS, KID2YOB, KID2YOB[prev_vis]"
